age,job,marital,education,default,balance,housing,loan,contact,day,month,duration, campaign,pdays,previous,poutcome,y
40,"JobCat6","married","secondary","no",0,"yes","no","cellular",12,"may",0,4,258,3,"failure",?
40,"JobCat11","married","secondary","no",419,"yes","yes","cellular",12,"may",0,1,369,1,"failure",?
29,"JobCat9","single","secondary","no",1,"yes","no","cellular",12,"may",0,1,-1,0,"unknown",?
50,"JobCat6","married","primary","no",15035,"yes","no","cellular",12,"may",0,1,-1,0,"unknown",?
35,"JobCat8","divorced","secondary","no",-38,"yes","no","cellular",12,"may",0,1,175,2,"failure",?
47,"JobCat11","married","secondary","no",663,"yes","yes","cellular",12,"may",0,1,274,6,"other",?
36,"JobCat7","single","secondary","no",895,"yes","no","cellular",12,"may",0,1,-1,0,"unknown",?
29,"JobCat3","married","primary","no",2581,"no","no","cellular",12,"may",0,1,365,2,"failure",?
46,"JobCat3","married","primary","no",0,"yes","no","cellular",12,"may",0,1,-1,0,"unknown",?
56,"JobCat6","married","primary","no",31,"yes","no","cellular",12,"may",0,2,-1,0,"unknown",?
22,"JobCat5","single","tertiary","no",603,"yes","no","cellular",12,"may",0,5,-1,0,"unknown",?
48,"JobCat3","single","secondary","no",574,"no","no","cellular",12,"may",0,2,-1,0,"unknown",?
41,"JobCat3","divorced","secondary","no",139,"yes","no","cellular",12,"may",0,3,370,1,"failure",?
34,"JobCat9","single","secondary","no",75,"yes","no","cellular",12,"may",0,2,342,4,"other",?
49,"JobCat6","divorced","secondary","no",1598,"yes","no","cellular",12,"may",0,2,348,1,"failure",?
31,"JobCat6","divorced","tertiary","no",-634,"yes","yes","cellular",12,"may",0,2,350,1,"failure",?
27,"JobCat5","single","secondary","no",3872,"yes","no","cellular",12,"may",0,2,-1,0,"unknown",?
46,"JobCat3","married","primary","no",4170,"yes","yes","cellular",12,"may",0,2,357,3,"failure",?
54,"JobCat3","married","secondary","no",143,"yes","no","cellular",12,"may",0,2,309,5,"failure",?
48,"JobCat3","married","primary","no",89,"yes","no","telephone",12,"may",0,4,-1,0,"unknown",?
36,"JobCat6","single","tertiary","no",3646,"yes","no","cellular",12,"may",0,2,286,1,"other",?
34,"JobCat3","married","secondary","no",98,"yes","no","cellular",12,"may",0,1,344,1,"failure",?
31,"JobCat11","single","secondary","no",-15,"no","no","telephone",12,"may",0,3,350,2,"failure",?
50,"JobCat3","divorced","primary","no",15,"yes","no","cellular",12,"may",0,2,350,7,"failure",?
40,"JobCat7","married","secondary","no",1116,"yes","no","cellular",12,"may",0,5,286,2,"failure",?
46,"JobCat9","married","secondary","no",3,"yes","yes","cellular",12,"may",0,3,-1,0,"unknown",?
54,"JobCat2","married","primary","no",-58,"no","no","cellular",12,"may",0,4,-1,0,"unknown",?
54,"JobCat9","divorced","secondary","no",-11,"yes","no","cellular",12,"may",0,4,-1,0,"unknown",?
37,"JobCat9","married","unknown","no",0,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
52,"JobCat3","married","secondary","no",555,"yes","no","cellular",12,"may",0,2,-1,0,"unknown",?
34,"JobCat7","single","secondary","no",0,"yes","no","cellular",12,"may",0,6,-1,0,"unknown",?
30,"JobCat5","single","tertiary","no",61,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
40,"JobCat7","married","secondary","no",1836,"yes","no","cellular",12,"may",0,2,-1,0,"unknown",?
43,"JobCat9","married","secondary","no",422,"yes","no","cellular",12,"may",0,2,300,1,"failure",?
40,"JobCat3","married","primary","no",14,"yes","no","cellular",12,"may",0,4,-1,0,"unknown",?
34,"JobCat7","married","secondary","no",257,"yes","no","cellular",12,"may",0,2,-1,0,"unknown",?
48,"JobCat3","married","secondary","no",525,"yes","no","cellular",12,"may",0,2,-1,0,"unknown",?
31,"JobCat7","married","secondary","no",204,"yes","yes","cellular",12,"may",0,2,357,3,"failure",?
49,"JobCat7","married","secondary","no",-301,"yes","no","cellular",12,"may",0,4,-1,0,"unknown",?
52,"JobCat2","single","secondary","no",316,"no","no","cellular",12,"may",0,3,-1,0,"unknown",?
41,"JobCat3","married","primary","no",5560,"yes","no","cellular",12,"may",0,2,335,3,"failure",?
29,"JobCat3","married","primary","no",-199,"yes","yes","telephone",12,"may",0,5,299,10,"failure",?
49,"JobCat6","divorced","tertiary","no",108,"yes","no","cellular",12,"may",0,2,350,2,"failure",?
41,"JobCat11","married","secondary","no",124,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
29,"JobCat5","single","secondary","no",241,"yes","no","cellular",12,"may",0,5,-1,0,"unknown",?
34,"JobCat9","married","secondary","no",186,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
51,"JobCat7","single","primary","no",2499,"yes","no","cellular",12,"may",0,5,-1,0,"unknown",?
36,"JobCat3","married","primary","no",481,"yes","no","telephone",12,"may",0,5,-1,0,"unknown",?
35,"JobCat9","married","secondary","no",64,"yes","no","cellular",12,"may",0,4,278,2,"other",?
29,"JobCat6","single","tertiary","no",2592,"no","no","cellular",12,"may",0,2,174,1,"failure",?
45,"JobCat6","married","tertiary","no",677,"yes","no","cellular",12,"may",0,3,334,2,"failure",?
43,"JobCat3","married","unknown","no",245,"yes","yes","cellular",12,"may",0,4,369,2,"other",?
46,"JobCat11","divorced","secondary","no",984,"yes","no","cellular",12,"may",0,4,369,5,"failure",?
55,"JobCat1","married","secondary","no",167,"yes","no","cellular",12,"may",0,3,357,7,"failure",?
34,"JobCat3","married","primary","no",356,"yes","yes","cellular",12,"may",0,4,172,4,"other",?
52,"JobCat1","married","secondary","no",411,"yes","no","telephone",12,"may",0,3,-1,0,"unknown",?
52,"JobCat2","married","primary","no",752,"yes","no","telephone",12,"may",0,4,347,2,"failure",?
36,"JobCat3","married","secondary","no",1556,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
32,"JobCat3","married","secondary","no",634,"no","yes","cellular",12,"may",0,3,-1,0,"unknown",?
34,"JobCat7","single","secondary","no",590,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
60,"JobCat3","married","primary","no",193,"yes","no","telephone",12,"may",0,2,-1,0,"unknown",?
23,"JobCat11","single","secondary","no",53,"yes","no","cellular",12,"may",0,6,-1,0,"unknown",?
60,"JobCat9","married","secondary","no",-247,"yes","no","telephone",12,"may",0,2,351,1,"failure",?
32,"JobCat3","married","secondary","no",840,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
41,"JobCat7","married","secondary","no",0,"yes","yes","telephone",12,"may",0,4,-1,0,"unknown",?
46,"JobCat3","married","secondary","no",1583,"yes","no","telephone",12,"may",0,5,278,7,"failure",?
52,"JobCat3","married","primary","no",1141,"yes","no","cellular",12,"may",0,5,-1,0,"unknown",?
35,"JobCat9","married","secondary","no",807,"yes","no","cellular",12,"may",0,3,172,4,"failure",?
37,"JobCat3","single","secondary","no",631,"yes","no","cellular",12,"may",0,2,344,8,"other",?
53,"JobCat11","divorced","secondary","no",28,"yes","yes","cellular",12,"may",0,4,-1,0,"unknown",?
43,"JobCat10","divorced","primary","no",-70,"yes","no","cellular",12,"may",0,2,-1,0,"unknown",?
36,"JobCat3","single","primary","no",12130,"yes","no","cellular",12,"may",0,2,328,13,"failure",?
40,"JobCat7","married","secondary","no",949,"yes","no","cellular",12,"may",0,3,287,8,"failure",?
32,"JobCat3","married","primary","no",1309,"yes","no","cellular",12,"may",0,2,364,1,"failure",?
37,"JobCat11","married","secondary","no",0,"no","no","telephone",12,"may",0,4,-1,0,"unknown",?
35,"JobCat9","married","secondary","no",135,"yes","no","cellular",12,"may",0,3,-1,0,"unknown",?
43,"JobCat6","single","tertiary","no",359,"yes","no","telephone",12,"may",0,3,-1,0,"unknown",?
44,"JobCat3","married","secondary","no",199,"yes","no","cellular",12,"may",0,7,-1,0,"unknown",?
43,"JobCat6","married","tertiary","no",1158,"yes","no","telephone",12,"may",0,6,342,1,"other",?
40,"JobCat3","married","primary","no",1397,"yes","no","telephone",12,"may",0,2,334,1,"failure",?
34,"JobCat3","married","primary","no",578,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
33,"JobCat9","single","secondary","no",399,"yes","no","cellular",13,"may",0,2,345,3,"failure",?
34,"JobCat3","married","secondary","no",1383,"yes","no","telephone",13,"may",0,6,-1,0,"unknown",?
47,"JobCat1","married","secondary","no",0,"yes","no","telephone",13,"may",0,2,-1,0,"unknown",?
43,"JobCat3","married","secondary","no",620,"yes","no","cellular",13,"may",0,4,-1,0,"unknown",?
42,"JobCat3","single","unknown","no",2835,"yes","no","telephone",13,"may",0,4,350,1,"failure",?
46,"JobCat4","single","tertiary","no",1410,"yes","no","telephone",13,"may",0,5,175,9,"failure",?
40,"JobCat3","married","unknown","no",87,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
37,"JobCat3","married","primary","no",481,"no","no","cellular",13,"may",0,3,357,1,"other",?
35,"JobCat3","married","primary","no",37,"yes","no","cellular",13,"may",0,2,362,1,"other",?
28,"JobCat6","single","secondary","no",222,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
57,"JobCat2","married","primary","no",13,"yes","no","cellular",13,"may",0,2,366,2,"failure",?
37,"JobCat3","married","primary","no",800,"yes","no","cellular",13,"may",0,5,175,6,"failure",?
50,"JobCat1","married","secondary","no",3016,"yes","no","telephone",13,"may",0,5,-1,0,"unknown",?
29,"JobCat11","single","tertiary","no",253,"yes","no","cellular",13,"may",0,5,355,4,"failure",?
42,"JobCat7","married","secondary","no",-141,"yes","yes","cellular",13,"may",0,3,345,3,"failure",?
20,"JobCat5","single","secondary","no",241,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",20,"yes","yes","cellular",13,"may",0,1,370,3,"failure",?
47,"JobCat7","married","secondary","no",-98,"yes","yes","telephone",13,"may",0,1,-1,0,"unknown",?
56,"JobCat6","divorced","tertiary","no",1263,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
30,"JobCat6","single","tertiary","no",7444,"yes","yes","cellular",13,"may",0,1,370,1,"failure",?
46,"JobCat3","married","primary","no",512,"no","no","telephone",13,"may",0,1,301,1,"failure",?
51,"JobCat7","single","secondary","no",516,"yes","no","cellular",13,"may",0,1,363,1,"failure",?
28,"JobCat9","single","secondary","no",115,"no","no","cellular",13,"may",0,1,351,1,"failure",?
30,"JobCat7","single","secondary","no",481,"yes","no","cellular",13,"may",0,3,174,4,"failure",?
47,"JobCat4","married","tertiary","no",0,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
36,"JobCat9","single","secondary","no",864,"yes","no","cellular",13,"may",0,1,348,1,"failure",?
32,"JobCat11","single","primary","no",286,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
31,"JobCat6","divorced","tertiary","no",312,"yes","yes","cellular",13,"may",0,1,359,3,"failure",?
29,"JobCat3","single","secondary","no",397,"yes","no","telephone",13,"may",0,1,350,7,"failure",?
25,"JobCat6","single","tertiary","no",321,"yes","no","cellular",13,"may",0,2,307,1,"other",?
30,"JobCat7","married","secondary","no",413,"yes","no","telephone",13,"may",0,1,365,1,"failure",?
49,"JobCat3","single","secondary","no",725,"yes","no","cellular",13,"may",0,6,348,4,"other",?
31,"JobCat11","married","secondary","no",139,"yes","yes","cellular",13,"may",0,1,-1,0,"unknown",?
31,"JobCat8","married","primary","no",61,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
37,"JobCat7","married","primary","no",276,"yes","yes","cellular",13,"may",0,1,-1,0,"unknown",?
34,"JobCat9","single","secondary","no",2151,"yes","no","cellular",13,"may",0,1,370,1,"failure",?
28,"JobCat3","married","primary","no",25,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
29,"JobCat7","divorced","secondary","no",1301,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
28,"JobCat7","single","secondary","no",248,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
50,"JobCat6","divorced","tertiary","no",100,"yes","yes","cellular",13,"may",0,1,299,3,"failure",?
26,"JobCat7","married","secondary","no",458,"yes","no","cellular",13,"may",0,11,-1,0,"unknown",?
33,"JobCat3","married","secondary","no",625,"no","no","cellular",13,"may",0,1,-1,0,"unknown",?
48,"JobCat3","married","secondary","no",1394,"yes","no","telephone",13,"may",0,10,-1,0,"unknown",?
41,"JobCat3","single","secondary","no",925,"yes","no","telephone",13,"may",0,1,-1,0,"unknown",?
36,"JobCat3","married","primary","no",354,"yes","no","telephone",13,"may",0,1,-1,0,"unknown",?
37,"JobCat9","divorced","secondary","no",807,"yes","yes","cellular",13,"may",0,1,260,6,"failure",?
36,"JobCat6","single","tertiary","no",15030,"yes","no","cellular",13,"may",0,1,174,7,"other",?
59,"JobCat3","divorced","secondary","no",61,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
33,"JobCat3","married","secondary","no",1831,"yes","no","cellular",13,"may",0,2,358,2,"failure",?
55,"JobCat6","divorced","tertiary","no",2171,"yes","yes","telephone",13,"may",0,5,176,1,"success",?
33,"JobCat3","married","secondary","no",233,"yes","no","cellular",13,"may",0,1,176,1,"failure",?
36,"JobCat3","married","primary","no",1852,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
37,"JobCat3","married","secondary","no",462,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
35,"JobCat7","married","secondary","no",655,"no","no","cellular",13,"may",0,1,342,2,"other",?
44,"JobCat9","married","tertiary","no",564,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
44,"JobCat3","married","secondary","no",669,"yes","no","cellular",13,"may",0,7,-1,0,"unknown",?
29,"JobCat8","married","secondary","no",131,"yes","no","cellular",13,"may",0,1,370,1,"failure",?
30,"JobCat7","married","secondary","no",99,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
37,"JobCat3","married","primary","no",157,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
29,"JobCat7","single","secondary","no",6737,"yes","no","cellular",13,"may",0,7,-1,0,"unknown",?
31,"JobCat9","married","secondary","no",221,"yes","no","cellular",13,"may",0,1,355,4,"failure",?
44,"JobCat4","married","tertiary","no",1,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
31,"JobCat6","divorced","tertiary","no",219,"yes","no","cellular",13,"may",0,1,301,1,"failure",?
37,"JobCat6","divorced","tertiary","no",36,"no","yes","cellular",13,"may",0,1,-1,0,"unknown",?
57,"JobCat11","single","secondary","no",1615,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
28,"JobCat3","married","secondary","no",975,"yes","no","cellular",13,"may",0,2,351,2,"failure",?
45,"JobCat9","divorced","tertiary","no",378,"yes","yes","cellular",13,"may",0,2,-1,0,"unknown",?
49,"JobCat3","divorced","unknown","no",39,"yes","no","cellular",13,"may",0,5,-1,0,"unknown",?
30,"JobCat3","married","primary","no",50,"yes","no","cellular",13,"may",0,1,370,2,"failure",?
26,"JobCat11","divorced","secondary","no",451,"yes","no","cellular",13,"may",0,1,301,1,"success",?
31,"JobCat9","single","tertiary","no",2565,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
30,"JobCat9","married","secondary","no",-684,"yes","no","cellular",13,"may",0,8,299,3,"other",?
48,"JobCat3","married","secondary","no",865,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",308,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
46,"JobCat7","married","primary","no",437,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
25,"JobCat11","single","secondary","no",456,"no","no","cellular",13,"may",0,1,-1,0,"unknown",?
34,"JobCat3","married","primary","no",828,"no","no","cellular",13,"may",0,1,345,8,"failure",?
45,"JobCat4","married","primary","no",58,"yes","no","telephone",13,"may",0,3,371,3,"failure",?
22,"JobCat5","single","secondary","no",493,"yes","no","cellular",13,"may",0,4,358,1,"other",?
30,"JobCat3","single","secondary","no",2137,"no","no","cellular",13,"may",0,1,349,1,"failure",?
49,"JobCat3","married","secondary","no",119,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
23,"JobCat6","single","tertiary","no",1,"yes","no","cellular",13,"may",0,5,-1,0,"unknown",?
30,"JobCat3","single","primary","no",7,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
28,"JobCat3","married","primary","no",2,"yes","yes","cellular",13,"may",0,6,-1,0,"unknown",?
53,"JobCat11","single","secondary","no",233,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",780,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
32,"JobCat3","single","secondary","no",2764,"yes","no","cellular",13,"may",0,1,357,1,"failure",?
34,"JobCat3","married","primary","no",0,"yes","yes","telephone",13,"may",0,1,-1,0,"unknown",?
52,"JobCat3","married","secondary","no",7180,"yes","no","cellular",13,"may",0,1,364,1,"success",?
25,"JobCat7","single","secondary","no",468,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
50,"JobCat11","married","primary","no",246,"yes","no","cellular",13,"may",0,2,299,5,"failure",?
37,"JobCat3","married","primary","no",3419,"yes","no","cellular",13,"may",0,1,327,5,"failure",?
33,"JobCat3","single","unknown","no",88,"no","no","cellular",13,"may",0,2,-1,0,"unknown",?
26,"JobCat11","single","secondary","no",207,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
25,"JobCat3","divorced","secondary","no",0,"yes","no","telephone",13,"may",0,1,359,3,"failure",?
32,"JobCat9","single","secondary","no",2131,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
53,"JobCat11","married","secondary","no",-1601,"no","yes","cellular",13,"may",0,2,-1,0,"unknown",?
25,"JobCat5","single","secondary","no",268,"yes","no","cellular",13,"may",0,1,358,2,"failure",?
36,"JobCat11","single","secondary","no",18,"no","no","cellular",13,"may",0,1,366,6,"failure",?
33,"JobCat3","married","secondary","no",247,"yes","yes","cellular",13,"may",0,1,352,5,"failure",?
33,"JobCat3","married","secondary","no",260,"yes","no","telephone",13,"may",0,6,-1,0,"unknown",?
33,"JobCat11","married","secondary","no",34,"yes","no","cellular",13,"may",0,2,365,3,"failure",?
31,"JobCat6","married","tertiary","no",1064,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
40,"JobCat3","married","primary","no",328,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
52,"JobCat3","married","secondary","no",33,"no","yes","cellular",13,"may",0,1,331,3,"success",?
51,"JobCat3","married","primary","no",864,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
34,"JobCat3","married","secondary","no",418,"yes","yes","cellular",13,"may",0,2,-1,0,"unknown",?
40,"JobCat3","divorced","primary","no",54,"yes","no","cellular",13,"may",0,5,362,3,"other",?
34,"JobCat3","married","primary","no",1993,"yes","yes","cellular",13,"may",0,1,359,2,"other",?
29,"JobCat11","single","secondary","no",387,"yes","no","cellular",13,"may",0,2,370,1,"failure",?
30,"JobCat7","single","secondary","no",396,"yes","no","cellular",13,"may",0,4,-1,0,"unknown",?
37,"JobCat11","married","secondary","no",145,"yes","yes","cellular",13,"may",0,3,330,6,"other",?
30,"JobCat10","married","primary","no",309,"yes","no","telephone",13,"may",0,1,370,3,"failure",?
36,"JobCat6","married","tertiary","no",2278,"yes","yes","cellular",13,"may",0,1,-1,0,"unknown",?
32,"JobCat7","married","secondary","no",1314,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
29,"JobCat6","married","tertiary","no",623,"yes","no","cellular",13,"may",0,2,349,5,"failure",?
31,"JobCat7","married","secondary","no",107,"yes","yes","cellular",13,"may",0,6,-1,0,"unknown",?
35,"JobCat9","divorced","secondary","no",2610,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
48,"JobCat3","married","secondary","no",-85,"yes","no","cellular",13,"may",0,1,343,1,"other",?
58,"JobCat2","single","tertiary","no",1411,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
55,"JobCat4","married","tertiary","no",323,"yes","yes","cellular",13,"may",0,1,-1,0,"unknown",?
35,"JobCat3","married","secondary","no",387,"yes","yes","cellular",13,"may",0,1,-1,0,"unknown",?
32,"JobCat9","married","secondary","no",178,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
26,"JobCat1","married","secondary","yes",65,"yes","yes","cellular",13,"may",0,1,300,1,"failure",?
48,"JobCat11","divorced","secondary","no",83,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
30,"JobCat7","married","secondary","no",28,"yes","no","cellular",13,"may",0,1,370,1,"failure",?
47,"JobCat11","married","secondary","no",411,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
52,"JobCat3","married","secondary","no",1117,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
58,"JobCat2","married","primary","no",747,"yes","yes","telephone",13,"may",0,1,-1,0,"unknown",?
19,"JobCat3","single","secondary","no",292,"yes","yes","telephone",13,"may",0,4,-1,0,"unknown",?
33,"JobCat7","single","secondary","no",143,"yes","yes","cellular",13,"may",0,1,369,2,"other",?
37,"JobCat3","married","primary","no",1004,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
34,"JobCat6","married","tertiary","no",481,"yes","no","cellular",13,"may",0,1,175,3,"failure",?
34,"JobCat3","single","secondary","yes",-1157,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
36,"JobCat3","single","secondary","no",3344,"yes","no","cellular",13,"may",0,1,352,5,"failure",?
45,"JobCat6","divorced","tertiary","yes",-946,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
28,"JobCat7","divorced","secondary","no",341,"yes","no","cellular",13,"may",0,1,174,1,"success",?
32,"JobCat8","single","tertiary","no",1798,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
41,"JobCat11","married","secondary","no",158,"yes","no","cellular",13,"may",0,1,50,2,"failure",?
44,"JobCat3","divorced","secondary","no",338,"yes","no","cellular",13,"may",0,1,370,1,"failure",?
33,"JobCat3","divorced","secondary","no",0,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
51,"JobCat11","married","secondary","no",42,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
51,"JobCat3","divorced","primary","no",37,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
30,"JobCat7","married","secondary","no",1670,"no","no","cellular",13,"may",0,1,299,2,"failure",?
55,"JobCat3","divorced","unknown","no",276,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
35,"JobCat1","divorced","secondary","no",1040,"yes","no","cellular",13,"may",0,1,173,2,"failure",?
42,"JobCat3","married","primary","no",969,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
43,"JobCat6","divorced","secondary","no",229,"yes","yes","cellular",13,"may",0,1,-1,0,"unknown",?
47,"JobCat6","married","secondary","no",623,"yes","no","cellular",13,"may",0,6,-1,0,"unknown",?
27,"JobCat9","single","secondary","no",0,"yes","yes","cellular",13,"may",0,4,-1,0,"unknown",?
30,"JobCat6","divorced","tertiary","no",1804,"yes","no","cellular",13,"may",0,1,355,1,"failure",?
50,"JobCat6","married","primary","no",117,"yes","no","telephone",13,"may",0,4,-1,0,"unknown",?
35,"JobCat3","married","secondary","no",198,"yes","no","cellular",13,"may",0,5,369,2,"failure",?
40,"JobCat7","divorced","secondary","no",282,"yes","no","cellular",13,"may",0,1,300,1,"failure",?
34,"JobCat7","married","tertiary","no",702,"yes","no","cellular",13,"may",0,4,-1,0,"unknown",?
40,"JobCat3","single","primary","no",147,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
35,"JobCat6","single","tertiary","no",2576,"yes","no","cellular",13,"may",0,1,-1,0,"unknown",?
36,"JobCat7","married","secondary","no",780,"yes","no","cellular",13,"may",0,1,343,5,"failure",?
33,"JobCat3","married","secondary","no",328,"yes","no","cellular",13,"may",0,3,364,1,"other",?
43,"JobCat3","divorced","secondary","no",47,"yes","yes","cellular",13,"may",0,2,370,1,"failure",?
59,"JobCat7","married","secondary","no",2965,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
52,"JobCat3","married","secondary","no",5828,"yes","no","telephone",13,"may",0,2,-1,0,"unknown",?
40,"JobCat3","married","secondary","no",125,"yes","no","cellular",13,"may",0,2,370,1,"failure",?
31,"JobCat4","single","tertiary","no",1481,"yes","no","cellular",13,"may",0,3,173,1,"other",?
31,"JobCat6","divorced","tertiary","no",5550,"yes","no","cellular",13,"may",0,2,278,4,"failure",?
47,"JobCat11","divorced","tertiary","no",846,"yes","no","cellular",13,"may",0,2,370,2,"failure",?
33,"JobCat3","married","secondary","no",2737,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
35,"JobCat7","single","tertiary","no",72,"yes","no","cellular",13,"may",0,2,370,1,"failure",?
51,"JobCat3","divorced","secondary","no",581,"yes","no","cellular",13,"may",0,7,173,2,"other",?
34,"JobCat7","single","secondary","no",328,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
40,"JobCat3","divorced","unknown","no",528,"yes","no","cellular",13,"may",0,2,357,5,"failure",?
35,"JobCat3","married","secondary","no",426,"yes","no","cellular",13,"may",0,3,345,3,"failure",?
30,"JobCat8","married","secondary","no",8,"yes","yes","cellular",13,"may",0,2,-1,0,"unknown",?
25,"JobCat3","single","primary","no",265,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
35,"JobCat6","single","secondary","no",1572,"no","no","cellular",13,"may",0,3,-1,0,"unknown",?
43,"JobCat3","married","primary","no",794,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
25,"JobCat11","married","secondary","no",249,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
42,"JobCat7","single","tertiary","no",94,"yes","no","cellular",13,"may",0,4,-1,0,"unknown",?
45,"JobCat6","married","tertiary","no",54,"yes","no","telephone",13,"may",0,3,-1,0,"unknown",?
33,"JobCat9","married","secondary","no",712,"yes","yes","cellular",13,"may",0,2,264,5,"failure",?
53,"JobCat11","married","primary","no",234,"yes","no","telephone",13,"may",0,7,-1,0,"unknown",?
46,"JobCat3","married","primary","no",5461,"yes","no","cellular",13,"may",0,2,174,2,"success",?
50,"JobCat9","divorced","secondary","no",-54,"yes","yes","cellular",13,"may",0,2,292,1,"failure",?
49,"JobCat7","married","secondary","no",2409,"yes","no","cellular",13,"may",0,4,293,2,"failure",?
37,"JobCat3","married","primary","no",640,"yes","no","cellular",13,"may",0,4,370,2,"other",?
33,"JobCat7","single","secondary","no",0,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
29,"JobCat11","single","secondary","no",507,"yes","no","cellular",13,"may",0,2,299,3,"other",?
58,"JobCat6","married","tertiary","no",4152,"yes","no","cellular",13,"may",0,7,13,6,"success",?
34,"JobCat3","married","secondary","no",330,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
41,"JobCat7","divorced","secondary","no",654,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
42,"JobCat6","divorced","tertiary","no",47,"yes","no","cellular",13,"may",0,2,370,1,"failure",?
29,"JobCat7","single","secondary","no",222,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
47,"JobCat3","married","primary","no",3067,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
43,"JobCat6","married","tertiary","no",1264,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
36,"JobCat3","married","primary","no",168,"yes","yes","telephone",13,"may",0,3,-1,0,"unknown",?
32,"JobCat3","married","secondary","no",3778,"yes","no","telephone",13,"may",0,3,-1,0,"unknown",?
29,"JobCat7","married","secondary","no",143,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
41,"JobCat3","married","secondary","no",-664,"yes","yes","cellular",13,"may",0,4,-1,0,"unknown",?
29,"JobCat10","married","tertiary","no",232,"yes","no","cellular",13,"may",0,3,-1,0,"unknown",?
31,"JobCat3","married","primary","no",324,"yes","no","cellular",13,"may",0,2,-1,0,"unknown",?
